gene,Score,p,qvalue
KCNK12,0.99999046,0.014875352775164608,0.6948506132860545
MRTO4,0.99999034,0.014934148635936006,0.6956858335803285
ZNF706,0.99998987,0.0153457196613358,0.7012500970417116
MXRA5,0.99998975,0.015404515522107198,0.7012500970417116
CCAR1,0.99998975,0.015404515522107198,0.7012500970417116
COL17A1,0.9999896,0.015404515522107198,0.7012500970417116
BRE,0.9999895,0.015463311382878597,0.7012500970417116
GTF3C1,0.9999895,0.015463311382878597,0.7012500970417116
UBE2I,0.9999894,0.015522107243649996,0.7012500970417116
IFI27L1,0.9999893,0.015522107243649996,0.7012500970417116
VCP,0.99998915,0.015639698965192794,0.7012500970417116
NOTCH1,0.99998915,0.015639698965192794,0.7012500970417116
BAI3,0.99998915,0.015639698965192794,0.7012500970417116
CUL4B,0.99998903,0.015757290686735592,0.7012500970417116
KNCN,0.99998903,0.015757290686735592,0.7012500970417116
MACF1,0.9999889,0.015757290686735592,0.7012500970417116
NMT2,0.9999889,0.015757290686735592,0.7012500970417116
CDK2AP2,0.9999889,0.015757290686735592,0.7012500970417116
RAN,0.9999887,0.01581608654750699,0.7012500970417116
LRRK2,0.9999881,0.016051269990592587,0.7012500970417116
PPWD1,0.9999881,0.016051269990592587,0.7012500970417116
FLNB,0.9999881,0.016051269990592587,0.7012500970417116
RPL36AL,0.99998796,0.016051269990592587,0.7012500970417116
MED7,0.99998796,0.016051269990592587,0.7012500970417116
TBC1D32,0.9999876,0.016227657572906895,0.7012500970417116
EID2B,0.9999875,0.016286453433678294,0.7012500970417116
EZH2,0.99998736,0.016286453433678294,0.7012500970417116
COA1,0.99998724,0.016345249294449693,0.7012500970417116
CACNA1A,0.99998724,0.016345249294449693,0.7012500970417116
SPHKAP,0.9999869,0.01646284101599249,0.7012500970417116
COL5A2,0.9999864,0.016639228598306688,0.7012500970417116
FAM58A,0.9999864,0.016639228598306688,0.7012500970417116
KRAS,0.9999863,0.016639228598306688,0.7012500970417116
DNMBP,0.9999863,0.016639228598306688,0.7012500970417116
STAB1,0.9999862,0.016639228598306688,0.7012500970417116
GNGT1,0.99998605,0.016639228598306688,0.7012500970417116
COL11A2,0.99998593,0.016698024459078087,0.7012500970417116
LEF1,0.99998593,0.016698024459078087,0.7012500970417116
IL31RA,0.99998593,0.016698024459078087,0.7012500970417116
ZBTB14,0.9999858,0.016756820319849486,0.7012500970417116
TMED1,0.9999858,0.016756820319849486,0.7012500970417116
CENPL,0.9999857,0.016756820319849486,0.7012500970417116
DMXL2,0.99998546,0.016874412041392284,0.7012500970417116
CAPZA3,0.99998534,0.016874412041392284,0.7012500970417116
ECI1,0.9999852,0.016933207902163683,0.7012500970417116
TSPAN9,0.9999852,0.016933207902163683,0.7012500970417116
TUBGCP3,0.99998474,0.016992003762935082,0.7012500970417116
