gene,Trans-Driver,2020plus,CompositeDriver,CHASM,e-Driver,ECD-CDGI,MCDHGN,MNGCL,OncodriveCLUST,MuSiC,ActiveDriver
ACADM,0.28311045337060436,0.4441040060984124,1.5897333786709196,0.8754957751657177,1.432189746016356,0.3562795,0.86046255,0.7188232,0.20598581272393754,1.9874964217403233,
ACADS,1.6656388884573354,2.3324384599153882,1.9240925814403265,0.9965394678904935,4.419899247448797,0.0,0.34804076,0.7102658,2.569382549746491,4.468427491819528,
ACADSB,0.31808000863395336,0.3495073429300179,0.7238114693550294,0.4500163888403112,1.4728086665324387,0.0,0.7104835,0.6768615,,0.5339174618723026,-0.0
ACADVL,0.718847103505893,0.506624505940116,1.0830633799564806,2.5228787452803374,0.8306578524304697,0.0,0.5310837,0.72842515,0.33794676190938844,0.6768106024692119,-0.0
ACAN,0.8167278785429606,1.2732189962783829,-0.0,0.42875714943977616,1.967131712467897,0.8739459,0.963108,0.6552687,0.7402574124676853,,-0.0
ACAP1,0.27780980398274385,0.3770603946008507,0.06868727680893486,0.3825802532628234,1.2078304496776333,0.087577194,0.0,0.0,0.7834576392096212,2.848517280038489,-0.0
ACAP2,0.5339172797612736,0.48218668572817863,0.19604037254725024,1.0861861476162833,1.2240140452945354,0.11435394,0.0,0.0,0.16503613839186249,2.46250842847887,1.3424832981555228
ACAP3,0.17066020599066714,0.3495073429300179,0.24707356224777838,0.4806971507645713,2.3308705670648617,0.0,0.0,0.0,0.193278249800523,3.1587152456919476,-0.0
ACAT1,0.43924586214085526,0.5006275042352037,0.6603932696631795,0.5797141150580821,0.3827788951975974,0.0,0.9919382,0.6926898,0.2539641737942646,2.2303824204328446,3.073957527328426
ACAT2,0.2162271580136906,0.09137884695989329,0.8486735770294032,1.1897674820049158,0.3663406060494326,0.0,0.75186044,0.6796717,,1.4451513484876628,
ACBD3,0.9613400506162494,0.9523520334029164,0.21018079723048072,0.707743928643524,1.0737902225247322,0.0,0.37079504,0.68960726,0.2242137340324126,2.869905887166983,-0.0
ACBD4,0.42830619284415694,0.05348260313196817,0.1914948760364569,0.015742798294583926,0.6148284389906475,0.0,0.0,0.0,,1.8101404880081358,
ACBD5,0.08990951137378825,0.1260344639582202,0.7231222952110883,1.1343039400839294,0.46407351643732264,0.0,0.34196717,0.56855917,0.3508069600194189,1.896831433176933,1.4396321515502222
ACBD6,0.022429992208759887,0.07187364887201018,0.20291443948031032,0.5797141150580821,0.28790516683293743,0.0,0.36060306,0.70078707,,-0.0,-0.0
ACBD7,0.11358687419468172,1.056902065174076,0.3248151736837984,0.3092724561296331,3.1721762134774354e-05,0.0,0.0,0.0,2.27249645021061,0.9090449956871924,
ACCS,0.35869785954221733,0.07187364887201018,0.06685994810224867,1.1001794975729038,0.39852494419861006,0.0,0.0,0.0,,3.152051338832301,
ACCSL,0.1904521335148721,0.4441040060984124,0.02654611854479954,0.1444808443321999,0.5019700114237873,0.0,0.0,0.0,0.6780892501265021,6.355790659141481,
ACD,0.2118299693717535,0.27704694593070833,0.2907734663010319,0.6348865683724227,0.9232955106529933,0.2977967,0.838689,0.67061013,0.6562490415459394,1.1481643829851698,-0.0
ACE,0.952532231476767,0.7236051526387529,0.040096211568364175,1.0947439512515487,1.4876597365724973,0.56633,0.9481285,0.6847297,0.3431825789391393,7.880562761079515,-0.0
ACE2,0.47354660454638836,0.5418540473794327,1.2193270684897368,0.3763372926437954,0.38400521283968303,0.1919991,0.39216208,0.6539092,0.31898910559544935,1.8197043476422947,
ACER1,0.026176994657077898,0.506624505940116,0.25177785460812185,0.4806971507645713,0.05552091279402293,0.0,0.006432597,0.6516413,,2.2955292092063293,
ACER2,1.9613400506162495,0.05348260313196817,0.7226634526096072,0.42875714943977616,0.2004780274895078,0.0,0.0,0.62300754,1.0333286595415487,0.2701539085868243,
ACER3,0.1953990457854173,0.09137884695989329,0.10104415638707334,0.14874165128092473,0.14428665151585154,0.0,0.0,0.6405648,,1.1069251621025664,-0.0
ACHE,0.20077047337896264,0.5302153707011137,0.5710991372412875,0.393618634889395,1.169756639034101,0.0,0.23726958,0.7250594,0.522041081468039,4.155672622967768,-0.0
ACIN1,0.7139057226672281,1.5390816711708026,0.00533044184529256,1.6777807052660807,1.1711760701498555,0.584621,0.99802196,0.7269902,0.14791729726831088,3.0752897992838757,5.97251568864122
ACKR1,,,,,,,0.003330639,0.6743665,,,
ACKR2,0.08661788111794498,0.3770603946008507,0.0005648935975526605,0.43320908761840826,0.34311751075751795,0.0,0.8609488,0.594613,,0.4542963401584617,
ACKR3,0.3457235486329799,0.1333392786347585,0.004232795600819791,0.1671080552402094,0.29500318491114214,0.13796991,0.8934024,0.72465694,,1.026850423333081,
ACKR4,,0.5480835461955904,0.42950048739496527,0.2833290244398644,0.038064303034664314,0.09431842,,,,1.5443892961604457,
ACLY,0.8781171921174395,1.1429771885674826,1.6407381783163555,3.0969100130080562,1.0303879812457866,0.5168316,0.9040413,0.77120256,0.5741760462788698,1.5944829314971745,-0.0
ACMSD,0.47923371032933376,0.46297070140619545,0.3720634374468831,0.7428015738606555,0.03748633866870923,0.0,0.002486025,0.6443501,0.6571833733310557,2.0077229784662367,
ACN9,0.008181687079244887,0.239794434204025,4.342727686272507e-05,0.08291480935943266,0.46102480913112287,0.0,0.0,0.0,,1.011272720089067,
ACO1,0.717636694467354,1.0084636708121946,0.24868732755146894,3.0969100130080562,0.9163519006159576,0.40312535,0.8622233,0.73385453,0.16968867737889692,1.0113490826718208,2.34876276232571
ACO2,0.2220572165307903,0.7788902141567943,0.11888710620129929,0.7670038896078462,0.3145742709746701,0.0,0.60882753,0.7183659,0.18805227913006198,0.6482954105336536,-0.0
ACOT1,0.07534484404939096,0.1627775359194489,0.19747492896290647,0.707743928643524,0.31711593400038124,0.16356388,0.14788298,0.70306957,,0.05416931653739761,
ACOT11,0.15778301676150397,0.5601504834927069,0.017048972618198148,0.12010167566999018,0.7102072840312291,0.50598407,0.017557798,0.60943294,0.22763481841598698,2.0327137362591405,-0.0
ACOT12,0.7679439333520977,0.5242352504983281,0.035925284125377835,0.2185318571582017,1.071003700453727,0.26039758,0.007408369,0.7184555,0.9690335252648522,4.8125654568769685,
ACOT13,0.038981753638231184,0.023913296407803795,0.002613353479391466,0.8356471442155629,0.01190217114778545,0.09181943,0.8421991,0.6138477,,-0.0,-0.0
ACOT2,0.33728445786207056,0.14081401670372584,0.23014939146469393,0.2388241868442686,1.8297246315187334,0.0,0.2968008,0.7063043,,1.1454698620439878,
ACOT4,0.12004163660489468,0.1481615864396576,0.04642868558622234,0.4806971507645713,2.012287467711383,0.0,0.027225323,0.6698021,0.6236743287504363,1.1948070105263322,
ACOT6,0.46677824186388994,0.15531012684331577,0.09478737852841143,0.6424462802569184,0.052053824243583235,0.0,0.47162622,0.6102413,,-0.0,-0.0
ACOT7,0.15324440846048584,0.10479994384446926,0.05202189413575895,0.5578339142152798,0.656461701568985,0.225025,0.17012447,0.7244214,0.7446444311923938,-0.0,-0.0
ACOT8,0.24281810878271562,0.9571848999665501,0.15179271259982016,0.2677671197795022,0.38332653653623844,0.0,0.42610204,0.72549695,,0.9352267573384212,-0.0
ACOT9,0.15140278136442678,0.5302153707011137,0.5143220007952827,0.18203819546800604,,0.0,0.33633673,0.65327847,,0.26860028450830087,-0.0
ACOX1,0.2956446842896623,1.1923423890072218,0.3344624362589096,2.3979400086720375,0.5665242914281026,0.44326016,0.77819973,0.74604034,0.5738052208154949,1.156037269799242,-0.0
ACOX2,0.12870653757006664,0.34251834991321994,0.0418619297119148,0.45692576496646786,0.6905435828810486,0.24302436,0.2127312,0.70388603,0.6285244102992452,0.7317270780984352,-0.0
ACOX3,0.40450824511323774,1.10293020652523,0.24554219788994555,0.6006724678413211,0.40397946023087283,0.19662309,0.6993234,0.6899966,0.3577833807202339,4.251719200347541,-0.0
ACOXL,0.1404180625790412,0.1187772288485748,0.13204591693191153,0.26344415283736405,0.7169443999421686,0.0,0.0,0.59701645,0.5272529079711313,5.259172357609289,1.3684511179065901
ACP1,0.09532661886735774,0.4309362972773158,0.03408953817479993,0.6216020990518624,0.410179931913925,0.09920746,0.9916829,0.65651894,,0.01407553103647547,2.0093251473940823
ACP2,0.22286887378834994,0.46297070140619545,0.5448939060970345,1.3526170298853801,1.386944686559201,0.0,0.36111304,0.6451133,1.3213887590257645,0.552604710303481,
ACP5,0.09538430558882176,0.2621415171290336,0.08570027015742195,0.5534628329263562,0.31435153390227766,0.42292777,0.35885566,0.62289035,1.2988046402527371,0.42932501882772167,
ACP6,0.44122413739150174,0.29888068360309133,0.015246170187569649,0.8422411139531362,,0.0,0.6432343,0.59652936,,1.1611995421367565,-0.0
ACPL2,,,0.37710445806537296,0.24641694110709347,0.3367793701555399,,,,0.3137710275858619,0.478903253299104,
ACPP,0.30409758502369116,0.40408970352006374,0.31816930514821606,0.40033522121158327,0.6688599285016905,0.0,0.0,0.5921452,0.9402987085552863,2.590560029629429,
ACPT,0.115274627254706,0.8865301977278498,0.026592283251928184,0.46673648322128525,0.0009039356310265832,0.0,0.0,0.0,,4.249879446687546,
ACR,0.08820382947228113,0.023913296407803795,0.6258451693477806,0.08862929288386205,0.8496852657536229,0.0,0.5675104,0.56695235,,2.042413111302023,
ACRBP,0.18019790075014772,0.15531012684331577,0.3013340778342761,0.5331323796458906,0.6065140448247505,0.0,0.0,0.0,0.242454901284116,0.6478270085487051,
ACRC,0.08905583304511473,0.11176539288296714,0.0007823561637621341,1.2806687130162733,1.1340533585976145,0.0,0.0,0.0,0.5595519416189376,21.15958948180916,
ACRV1,0.012569375829777489,0.042521621940022805,0.05437792784472832,0.030584087646018616,0.5180417820571532,0.0,0.0,0.0,,0.240007736879733,
ACSBG1,0.5784887127384348,0.1481615864396576,0.01246653254987534,0.6627404602497242,0.2668466700413046,0.43064678,0.0,0.69016457,0.8731263613069778,5.235284443881167,-0.0
ACSBG2,0.9354350206458611,0.09786881707054436,0.07628146644816244,0.016824927962187052,0.8651760482598603,0.062139265,0.0,0.0,,1.9451286902595346,
ACSF2,0.35917414672053755,0.24754593865076674,0.29443626387225796,0.6006724678413211,0.40777202844077703,0.0,0.503365,0.65626717,,2.9076153586654554,-0.0
ACSF3,0.1414431735824621,0.3839580413949798,0.0030504453861569863,0.46673648322128525,0.3511998828580214,0.0,0.07051028,0.6946427,0.3095040992249685,4.487979836301511,-0.0
ACSL1,0.49886900680308455,0.31405844026112256,0.16441626106696508,0.7347103741391698,0.3930172802159739,0.3139171,0.85473543,0.7049293,0.240551125844779,0.41418406430586197,-0.0
ACSL3,1.0769177266320304,1.4857743669663641,0.4260121595491439,0.5883802940367698,0.35221815615267765,0.15692684,0.9625031,0.7154566,0.531824751925348,0.903221469050862,-0.0
ACSL4,0.5905878257329924,1.4543262453435297,1.1385090164178249,1.8728952016351923,0.08481799196864385,0.28874853,0.9999094,0.7069492,0.2762713452322881,1.5484815144262167,-0.0
ACSL5,0.35885656390426246,0.4309362972773158,0.05664785076790836,0.22446236521904303,0.311442618414629,0.27133155,0.14554925,0.7048148,0.4462647596333258,2.5832750317111675,-0.0
ACSL6,1.0288167908701606,0.692768820626552,0.16983982835115832,2.853871964321762,0.5186285530183712,0.5347231,0.8522894,0.69412184,0.9569776342256164,5.240444965410724,-0.0
ACSM1,0.07791406924010016,0.1260344639582202,-0.0,1.8356471442155629,0.43629203280198214,0.0,0.007939008,0.67792475,0.9951501244583632,9.510684350979844,-0.0
ACSM2A,0.4202480936570067,0.14081401670372584,0.11423005261637391,0.959397659885927,1.1214300185448893,0.0,0.0,0.0,2.1382798174933058,,-0.0
ACSM2B,0.5842293436172117,0.24754593865076674,0.7057977111387447,0.5482135644757098,0.7499451213061625,0.0,0.0,0.6932282,1.9021144365239477,,-0.0
ACSM3,1.1189743861561572,0.05953304272891738,0.0028318444443574905,0.24199699070020086,0.1762302371333598,0.0,0.0,0.0,1.0554508651113061,3.5767615375077866,-0.0
ACSM4,0.19656269241819152,0.3495073429300179,0.380637016390085,0.22855951336008815,0.29398867742010765,0.0,0.0,0.0,,12.930666787508677,-0.0
ACSM5,1.3140525193509105,0.3563099306089722,-0.0,0.3387553910406665,1.6636696797243504,0.0,0.023934918,0.7261734,1.4425321352371383,,-0.0
ACSS1,0.30878712936806696,0.26967067016240237,0.2159256108139392,0.5883802940367698,1.0266182963612291,0.21934116,0.6963667,0.70055836,0.19614624400625397,0.8446890611171365,
ACSS2,0.5116923541733724,0.1187772288485748,0.408533618282208,1.6536470255493614,1.619385017474974,0.39163396,0.5173765,0.67531276,0.902584733568718,1.5625913410872834,-0.0
ACSS3,1.122951749823445,0.21699246314843684,0.6107001160247846,1.6903698325741012,1.1499229787278658,0.0,0.021155365,0.6800835,0.8624996965794474,,
ACTA1,0.3841285673716662,0.9801672061492971,2.32975848984898,0.2713216331490862,0.24353323360360538,0.81441087,0.9998921,0.72933567,,9.076142197181648,1.4547529708923022
ACTA2,0.276450920316531,0.8084977414099671,1.7325979241701999,2.0268721464003012,,0.4709023,0.9998041,0.6609956,,1.8838617423243975,-0.0
ACTB,,2.8454464511704805,2.974698477658334,0.9796387173522921,0.04134473291248089,0.91459143,0.88824576,0.92552125,1.5814734660567062,16.943286242753175,-0.0
ACTBL2,0.2903705240034581,1.5346060167301794,0.40103418745351893,0.1754836719927909,0.18604593000368605,0.75585455,0.9954269,0.6701342,,2.8739028896606835,-0.0
ACTC1,0.37640238510911944,2.691032736858167,2.453461679444973,1.665546248849069,0.4000903123487793,0.5763964,0.98669726,0.7733297,1.453081169796144,,3.9192755392360437
ACTG1,0.5925771022907484,2.6275191230668034,2.974698477658334,1.3625102704874892,0.17441639229106726,0.7302114,0.99215734,0.84003067,1.17504611270626,7.932875494679492,2.8737168901159738
ACTG2,0.2616503496499288,0.8619401043301312,1.323127910949967,0.9281179926938746,0.19044110687630475,0.4833431,0.83417875,0.6844169,0.3060357461827282,4.214885631370323,4.483367498955593
ACTL10,0.30657673522521156,0.0478469780491052,0.24386391043305325,0.393618634889395,0.08650643012657162,0.0,0.0,0.0,,2.0889366199313555,
ACTL6A,0.7036029573232205,0.5006275042352037,0.9690391459133243,0.959397659885927,0.25782405003106507,0.7564167,0.9999777,0.76520777,,0.9807351516990043,-0.0
ACTL6B,1.0774709680850671,0.8865301977278498,1.7804198167088492,0.9673812391492801,0.34312113277157086,0.0,0.9398116,0.6813063,2.9260193298851065,8.19624279927254,-0.0
ACTL7A,0.10418413254964265,0.00859627113913782,0.06746820377857204,0.5331323796458906,1.3740593965593575,0.0,0.13277592,0.5693009,,0.343690121126097,-0.0
ACTL7B,0.13120536196614288,0.1333392786347585,0.7387805584843681,1.269217724333611,0.060389671766676804,0.0,0.0,0.0,,7.775928241806967,-0.0
ACTL8,0.16513813912429043,0.09137884695989329,1.2042633220538608,0.17953580942231595,0.352238746275844,0.0,0.102811344,0.56514096,,7.503856231497583,-0.0
ACTL9,0.1688800274726803,0.03260817352830251,0.40509869058177883,0.21041928783557454,0.9329952854388448,0.0,0.0,0.0,,,
ACTN1,0.6139386307313737,1.5747283697753016,0.8380768109127872,3.0969100130080562,0.6508557186495304,0.5258311,0.9993237,0.7800569,0.2581001563661997,2.8805411157375556,5.900350121500244
ACTN2,0.43683310881351656,1.2262827457650807,0.43786956391221454,2.494850021680094,1.9893580410821645,0.7703024,0.9979298,0.77904403,1.071134200621874,,-0.0
ACTN3,,,,0.3450537734156558,,0.07449351,0.99800795,0.7567314,,,
ACTN4,1.2560605723732239,1.3352931995343753,0.9735101627535647,0.707743928643524,1.6118905608113365,0.40182477,0.99927825,0.79096484,0.5811258601641947,8.432575550938799,-0.0
ACTR10,0.05003949849289817,0.456751996463782,0.41009382595115496,1.1101382787418115,0.0018194408058163232,0.13764614,0.5561837,0.7480938,,0.22301369215860745,1.7367326055350827
ACTR1A,0.4548680180580479,0.6551042591188927,0.8554692196672448,0.5202807645604289,0.21072167159850663,0.21654597,0.42991263,0.811026,0.32087909659588726,0.0838201087399705,
ACTR1B,0.18435554639800505,1.084549810111497,1.2262178979419112,0.8250684064715574,0.2809622287980091,0.06641602,0.8950684,0.7432298,1.4025632380867878,0.6517515282329261,-0.0
ACTR2,0.25169785493003205,0.5773612873154855,1.2098599778802042,1.269217724333611,0.20639989157319708,0.5692333,0.31387457,0.82016605,0.32087909659588726,-0.0,
ACTR3,0.20531655303868626,0.7693667387527848,0.9055722986352169,1.0947439512515487,0.7216443362259968,0.36437428,0.8362862,0.8157213,0.357843907694996,-0.0,-0.0
ACTR3B,0.30601417752750637,0.9801672061492971,0.6629837009563375,1.6536470255493614,0.11318048565817913,0.28409436,0.45199403,0.7655802,0.2539641737942646,0.4871352465848536,-0.0
ACTR3C,,0.1187772288485748,0.002657042879549412,0.1444808443321999,0.5935890055804258,0.10539976,0.12397704,0.7267124,0.4084648900739978,1.6103952465110014,-0.0
ACTR5,0.26258194893478964,0.9946465333581321,0.45721800031768284,0.5958507507903049,0.8736840283655207,0.20135714,0.7482911,0.6601641,,1.3377264187294433,
ACTR6,0.6671427541071306,0.6283866082469933,1.0872901236055397,0.12285911021517902,0.8507966493164754,0.0,0.2596334,0.63282555,0.4485229494806565,2.3853499381019008,
ACTR8,0.3130990733435872,0.9474900526400726,0.6815627021023449,1.6270879970298935,0.43683393615450455,0.12630066,0.80710834,0.63137895,0.23221341191621755,0.2819026750741981,-0.0
ACTRT1,0.4273139445601142,0.1333392786347585,0.86110948701994,0.18922998876563646,0.934002625414342,0.0,0.8801676,0.60301805,,,
ACTRT2,0.29468511904896416,0.34251834991321994,1.4566814422761918,0.09409623378338308,0.18152650827288735,0.0,0.0,0.0,,,
ACTRT3,0.3260034474523815,0.016566998910809434,0.5889290087259584,1.3767507096020994,0.1650015085084562,0.0,0.0,0.0,,0.9931917547788117,
ACVR1,0.6091104570637367,2.3787509594744454,1.1192298349960714,1.258060922270801,0.6702850706003414,0.25277555,0.83335227,0.7356431,1.050451818730101,6.501521927778131,-0.0
ACVR1B,1.5864576424097099,0.7693667387527848,2.573493081558529,3.0969100130080562,3.4664065749264035,0.79275584,0.9143144,0.725445,1.514604665027327,12.542035187026125,-0.0
ACVR1C,0.3203983120850867,0.5357684460525435,1.1409051299823318,1.712198270069774,1.7940405770272632,0.34758502,0.04337288,0.6783473,1.845135278201102,7.490791557967559,
ACVR2A,,0.6825331544378064,2.1931463134042932,2.0,0.22552902290868218,0.89051956,0.9410237,0.7291197,4.005345687760486,,
ACVR2B,0.5568400857759669,1.2175361880713347,0.713811573248309,1.239577516576788,0.2925910777895615,0.46650267,0.38738406,0.73913383,0.2229272125827853,1.064982660398432,
ACVRL1,0.20301908540447516,0.5601504834927069,2.5466860028760663,3.0969100130080562,1.2839639042136963,0.58978593,0.86533046,0.7433268,0.9402951338635982,11.173127528927644,
ACY1,0.4638709899825817,0.26967067016240237,0.12186644678535626,0.3092724561296331,0.2595446102035103,0.0,0.46247268,0.7216618,0.2621752758756984,0.46472654255940743,
ACY3,0.055478383005673114,0.1333392786347585,0.7212898263240338,0.6699922991272408,0.27814821345126184,0.0,0.009479635,0.63657236,0.4415105586550823,3.864650949889254,-0.0
ACYP1,0.22691102093112192,0.1333392786347585,0.37545196815001464,0.5030703519267851,0.3668204601238931,0.0,0.0,0.0,,0.40760714424379973,-0.0
ACYP2,0.026816966237942174,0.003927634109120382,0.20576456155546294,0.5331323796458906,0.020998668297457897,0.0,0.3001143,0.6382675,,-0.0,
ADA,0.11530482538995461,0.6395510403717434,0.9003627861676132,1.2104192878355746,0.8056163435104424,0.0,0.5066001,0.68193054,1.0152642462686827,1.2361421440465459,1.9767374405921605
ADAD1,0.31086668032191844,0.1333392786347585,0.39668250292848195,0.3763372926437954,0.2988226351604647,0.0,0.0,0.0,,,-0.0
ADAD2,0.09639506555343187,0.1627775359194489,0.8150682365786014,1.2335871528876006,0.8705066309653621,0.0,0.0,0.0,,8.273573101690529,
ADAL,1.0298077655885576,0.07821551906352468,1.1989438130752492,1.7212463990471711,0.33443190662479705,0.0,0.0,0.0,0.531824751925348,1.1896242532900851,
ADAM10,0.7586789910916345,1.2690145056582158,0.6364314473847184,1.4067139329795428,1.2453827378060442,0.58976483,0.82178736,0.7433181,0.5277628064632554,3.4494312817091344,
ADAM11,0.809798301710001,0.5830220273571257,0.017726957584797406,3.6989700043360187,1.006120996188241,0.0,0.016620472,0.6269221,0.6669186460517036,4.526430206964111,-0.0
ADAM12,0.3236551106354992,0.4309362972773158,0.27331621825029045,0.17953580942231595,1.4866930678627666,0.78957295,0.64856255,0.6544169,0.35729307979653435,9.640734914256994,
